"","Field.ID","Field.name","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag2a_vs_2b1","ag2a_vs_2b1_other","ag2a_vs_2b2_1","ag2a_vs_2c","ag2a_vs_2c_other","ag2a_vs_2d1","ag2a_04","ag2a_07","ag2a_08","ag2a_08_other","gps_coords","ag3a_02_1","ag3a_02_2","ag3a_02_2_1","ag2a_09","ag2a_vs_08a","ag2a_vs_8b","ag2a_vs_8c"
"95","M3","Yenkyiri 3","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z",1,NA,"56","1",NA,"56",0,2,"2","","",NA,45,1,NA,"",NA,NA
"96","M2","Kukuo","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z",1,NA,"11","4",NA,NA,7,2,"2","","",NA,40,1,NA,"",NA,NA
"97","M1","White Volta","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KoKjL6iByr6","2015-03-02T00:00:00Z",1,NA,"11","4",NA,NA,1,1,"","","M7gcHxnqNDA",NA,3.5,2,1.6,"Maame 1kn",NA,NA
"98","M1","Kuntenase 1","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","RjEoRxPd8h2",NA,10,1,0.8,"",NA,NA
"99","M3","Topease","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","7KKdwdFxzG7","2014-09-07T00:00:00Z",1,NA,"11","1",NA,"11",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA
"100","M3","Anazekezo 2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","o1aKSCrDRMB","2015-04-27T00:00:00Z",1,NA,"56","1",NA,"56",3,1,"","","LucxYy7m9F8",6,4,2,0.8475,"Emitia 3sam",NA,NA
"101","M3","Groundnut","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","bnNcJ3bknL7","2015-02-17T00:00:00Z",1,NA,"43","4",NA,NA,1,2,"1","","",NA,3,2,NA,"",NA,NA
"102","M1","Maize Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z",1,NA,"11","4",NA,NA,10,2,"other","Across a big river","",6,NA,NA,NA,"",NA,NA
"103","M5","Kukuo 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","BNLAgvK3aCA","2014-12-17T00:00:00Z",1,NA,"100","4",NA,NA,1,1,"","","zGiTvEZxUt7",4,30,1,0.267,"",NA,NA
"104","M2","Kponkpro 1","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z",1,NA,"21","1",NA,"21",2,NA,"","","",NA,20,1,NA,"",NA,NA
"105","M1","Forest1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Wth4nHzDVc8","2015-01-02T00:00:00Z",1,NA,"47",NA,NA,NA,2,2,"2","","",NA,10,1,NA,"",NA,NA
"106","M2","Louisa","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z",1,NA,"11","1",NA,"11",1,1,"","","SRY3dSN6GZ2",NA,5,1,0.49,"",NA,NA
"107","M1","Asuobonta 1","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","hrKn2nuXSs9","2014-09-10T00:00:00Z",1,NA,NA,"1",NA,"75",2,NA,"","","",45,NA,NA,NA,"",NA,NA
"108","M1","Okogble","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z",1,NA,"21","1",NA,"21",4,NA,"","","",NA,NA,NA,NA,"",NA,NA
"109","M2","Ofusuakra 2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","thieXHRj9r7","2014-09-09T00:00:00Z",1,NA,"11","1",NA,"21",2,1,"","","54YcGAsGy8A",NA,NA,NA,1.2,"",NA,NA
"110","M1","Ablekpemi 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","FEggU1cWz95","2015-03-29T00:00:00Z",1,NA,"44","1",NA,"44",9,1,"","","vGb2SWXdU26",4.86,145,1,2.7423,"Bennard 1Az",NA,NA
"111","M1","Kwaemu","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","dWWPvz9La34","2014-10-03T00:00:00Z",1,NA,"24","1",NA,"24",4,1,"","","sGmoW3aMMj2",6.4,NA,NA,3.926,"",NA,NA
"112","M2","Yenkyiri 2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z",1,NA,"56","1",NA,"56",2,1,"","","bFLK5Y9z4F7",NA,45,1,1.105,"",NA,NA
"113","M7","Osivakope","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z",1,NA,"45","1",NA,"45",2,NA,"","","",NA,30,1,NA,"",NA,NA
"114","M3","Ankasa 3","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z",1,NA,"56","1",NA,"56",6,2,"1","","",19.44,300,1,NA,"",NA,NA
"115","M1","Millet","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","hy4613HYBr3","2015-02-04T00:00:00Z",1,NA,"15","4",NA,NA,2,1,"","","cxvC8pw8eY7",NA,1,1,8.6,"Baba1kn",NA,NA
"116","M4","Ahazule 4","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z",1,NA,"45","1",NA,"45",8,2,"other","Too bushy","",6.4,90,1,NA,"",NA,NA
"117","M1","Yam Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z",1,NA,"24","1",NA,"24",2,1,"","","XzMPNVKB6t8",NA,45,1,1.6775,"",NA,NA
"118","M4","Yenkyiri 4","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z",1,NA,"71","1",NA,"71",0,1,"","","A76BGzv5xT6",NA,45,1,0.2133,"",NA,NA
"119","M3","Komile 2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z",1,NA,"45","1",NA,"45",3,2,"1","","",6.48,120,1,NA,"",NA,NA
"120","M3","Gaveligaduli 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z",1,NA,"47","4",NA,NA,3,1,"","","BG8wYBwtQB2",3,30,1,5.9949,"",NA,NA
"121","M3","Navrongo 3","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z",1,NA,"45","1",NA,"45",10,1,"","","LAAps3uCXPA",8,40,1,4.0985,"Emmanuel 3Nz",NA,NA
"122","M2","Maize Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z",1,NA,"11","1",NA,"11",7,1,"","","rVNNFzdmbM6",NA,45,1,9.0187,"",NA,NA
"123","M2","Chukoni","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z",1,NA,"43","4",NA,NA,5,1,"","","uinkeNrJQ32",1,45,1,4.9432,"",NA,NA
"124","M3","Nsuobri 3","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z",1,NA,"45","1",NA,"45",1,NA,"","","",NA,11,1,NA,"",NA,NA
"125","M1","Kukuo","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z",1,NA,"11","4",NA,NA,10,1,"","","nnx84Wqe9V8",2,30,1,9.0133,"",NA,NA
"126","M6","Acheampongmaa2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z",1,NA,"21","1",NA,"21",0,2,"other","The maintain or hill was too steep to climb","",NA,60,1,NA,"",NA,NA
"127","M3","Amundu","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","XEA6aofdZo5","2015-03-29T00:00:00Z",1,NA,"56","1",NA,"56",2,1,"","","5Hyh9zMzC28",1,30,1,2.3735,"Stephen 3Az",NA,NA
"128","M5","Apaaso 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z",1,NA,"24","1",NA,"24",1,2,"other","Road Flooded","",NA,120,1,NA,"",NA,NA
"129","M2","Bende 2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z",1,NA,"44","1",NA,"44",5,1,"","","xsQ7D5KoBP3",6.4,2,2,11.3,"Patrick 2 Tiko",NA,NA
"130","M1","Millet farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z",1,NA,"14","4",NA,NA,2,1,"","","rg8nNdaqZv7",0,NA,NA,2.7,"Margaret 1kn",NA,NA
"131","M5","Gbanbani 4","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z",1,NA,"50","4",NA,NA,4,2,"2","","",NA,30,1,NA,"",NA,NA
"132","M2","Ponponsu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z",1,NA,"45","1",NA,"45",1,1,"","","YS32jdstjx2",1,NA,NA,2.9,"",NA,NA
"133","M3","Moarinipuu","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dQNLmp8vbx7","2015-02-23T00:00:00Z",1,NA,"11","4",NA,NA,1,1,"","","5Qk2KPZ7rL7",2.5,80,1,1.2,"",NA,NA
"134","M1","Efikyiri 1","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GDXUCUdQZB6","2014-09-25T00:00:00Z",1,NA,"24","4",NA,NA,5,2,"other","Flooded","",2,NA,NA,NA,"",NA,NA
"135","M1","Momotuo","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z",1,NA,"11","1",NA,"11",4,1,"","","NKciPuAxVu5",2,NA,NA,1.4388,"",NA,NA
"136","M1","Kwekuoanum 1","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z",1,NA,"56","1",NA,"56",1,1,"","","p5nv2m2b613",1.5,30,1,1.151,"",NA,NA
"137","M4","Paaso 4","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z",1,NA,"24","1",NA,"24",8,1,"","","kQwMjcrTZP4",3.2,40,1,7.6032,"",NA,NA
"138","M1","Gyektuwa1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","pEa2FhYEyQ2","2014-12-22T00:00:00Z",1,NA,"43","4",NA,NA,3,1,"","","1maUhzBBPB6",2,NA,NA,3.1282,"",NA,NA
"139","M2","Rice Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z",1,NA,"12","1",NA,"12",2,2,"other","Flood","",1,NA,NA,NA,"",NA,NA
"140","M4","Eugene 4","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","K7cFANftUD3","2014-09-07T00:00:00Z",1,NA,"11","4",NA,"11",0,1,"","","rLUfu1Vu1G2",NA,NA,NA,0.4,"",NA,NA
"141","M2","Millet","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","bnNcJ3bknL7","2015-02-17T00:00:00Z",1,NA,"14","4",NA,NA,2,2,"1","","",NA,3,2,NA,"",NA,NA
"142","M2","Tintare 2","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","phfDZ3p9QE5","2014-09-28T00:00:00Z",1,NA,"94","1",NA,"94",1,1,"","","PucMJwhD3d9",0.5,10,1,1.6217,"",NA,NA
"143","M4","Plotso 3","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z",1,NA,"11","4",NA,NA,1,1,"","","szfuYqrdY85",1.6,30,1,1.302,"",NA,NA
"144","M1","Mangoase 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-12-17T00:00:00Z",1,NA,"11","4",NA,NA,5,2,"1","","",4,2,2,NA,"",NA,NA
"145","M1","Ndimpaya 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z",1,NA,"43","4",NA,NA,1,2,"2","","",NA,30,1,NA,"",NA,NA
"146","M5","Mdimpaya 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z",1,NA,"24","4",NA,NA,1,2,"2","","",1,15,1,NA,"",NA,NA
"147","M2","Fulanis Area","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KoKjL6iByr6","2015-03-02T00:00:00Z",1,NA,"11","4",NA,NA,1,2,"2","","",1.5,NA,2,NA,"",NA,NA
"148","M2","Namyela 2","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z",1,NA,"11","4",NA,NA,3,2,"1","","",3.5,NA,NA,NA,"",NA,NA
"149","M2","Surobumum","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z",1,NA,"56","1",NA,"56",4,1,"","","JRYaPFDr2u6",4.5,80,1,4.256,"",NA,NA
"150","M2","Booni","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z",1,NA,"12","4",NA,NA,1,1,"","","VYPg3XMo8W5",0.005,5,1,0.8,"Banakpe 2kn",NA,NA
"151","M1","Pinase","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qAcLcu8zBx5","2015-05-27T00:00:00Z",1,NA,"21","1",NA,"21",0,1,"","","4Ra362SAnL7",NA,60,1,0.65,"",NA,NA
"152","M1","Plotso 1","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z",1,NA,"100","4",NA,NA,1,1,"","","Pk9ZZaxT667",0.8,20,1,1.2185,"",NA,NA
"153","M1","Kwaeano","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-09-27T00:00:00Z",1,NA,"24","1",NA,"24",2,2,"1","","",6,3,2,NA,"",NA,NA
"154","M6","Simpuutua 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z",1,NA,"11","4",NA,NA,2,2,"2","","",NA,30,1,NA,"",NA,NA
"155","M3","Mayahi","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","cSN6zpcALp9","2014-12-29T00:00:00Z",1,NA,"12","4",NA,NA,2,1,"","","9MgcsJb8z56",NA,60,1,2.8601,"",NA,NA
"156","M1","Akoduo","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WWKohq5CDc4","2014-09-02T00:00:00Z",1,NA,"21","1",NA,"21",4,1,"","","SXEqgcJpWF2",NA,20,1,3.5058,"",NA,NA
"157","M1","Apetensu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z",1,NA,"44","1",NA,"44",3,2,"1","","",NA,40,1,NA,"",NA,NA
"158","M3","Martey 3","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z",1,NA,"11","1",NA,"11",NA,1,"","","taZktNozqD9",NA,NA,NA,1.1,"",NA,NA
"159","M1","Namyela1","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z",1,NA,"15","4",NA,NA,3,1,"","","13J1Jf5nbk8",NA,1,1,3.2,"Agana 1kn",NA,NA
"160","M1","Amaama","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z",1,NA,"44","1",NA,"44",1,NA,"","","",NA,10,1,NA,"",NA,NA
"161","M1","Maize farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","Xg5bY5Ztxx2","2015-02-17T00:00:00Z",1,NA,"11","4",NA,NA,5,1,"","","oE6QwyR8U36",0.5,NA,NA,7.4,"Salifu 1kn",NA,NA
"162","M1","Nameyile 1","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","FcfWcnPR1A6","2015-02-16T00:00:00Z",1,NA,"11","4",NA,NA,1,1,"","","TNKoiArdVH2",0,0,1,2.8,"Kofi 1kn",NA,NA
"163","M1","Mile 2-1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","pdf1PrAkhV","2015-05-15T00:00:00Z",1,NA,"45","1",NA,"45",12,2,"other","Steep slope","",324,NA,NA,NA,"",NA,NA
"164","M4","Nameyela  4","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z",1,NA,"47","4",NA,NA,2,2,"1","","",NA,30,1,NA,"",NA,NA
"165","M2","Namba Ala 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","h9yzMoqrEr7","2014-12-17T00:00:00Z",1,NA,"12","4",NA,NA,3,1,"","","MoiKqbA5rZA",4,2,2,2.8,"",NA,NA
"166","M1","Millet farm","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z",1,NA,"14","4",NA,NA,1,1,"","","6teQZAFDtw7",NA,10,1,1,"Sekondey 1kn",NA,NA
"167","M4","Mdimpaya 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z",1,NA,"11","4",NA,NA,4,2,"2","","",1,15,1,NA,"",NA,NA
"168","M4","Gbanbaani 1","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z",1,NA,"24","4",NA,NA,1,1,"","","a29BsKZENg5",10,3,2,2.4753,"",NA,NA
"169","M3","Prince","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z",1,NA,"44","1",NA,"44",3,2,"1","","",NA,35,1,NA,"",NA,NA
"170","M3","Topiase 3","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z",1,NA,"44","1",NA,"44",8,NA,"","","",NA,30,1,NA,"",NA,NA
"171","M1","Bojou","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","jVAvmnH4bS6","2015-04-15T00:00:00Z",1,NA,"45","1",NA,"45",12,1,"","","QdXzoRKK668",2,60,1,9.332,"Augustina Nb1",NA,NA
"172","M6","Yogbaa","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z",1,NA,"12","4",NA,NA,4,1,"","","J7bBVgwU7R2",NA,50,1,5.1783,"",NA,NA
"173","M2","Ginzoli 2","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z",1,NA,"43","4",NA,NA,6,1,"","","DE2nXe7Xmw2",2,30,1,5.7398,"",NA,NA
"174","M2","Simapuu","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","RkxgfouGkY6","2015-01-01T00:00:00Z",1,NA,"43","4",NA,NA,5,1,"","","5tY9cTSs2V4",NA,60,1,4.3,"",NA,NA
"175","M2","Ezuloti1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z",1,NA,"56","1",NA,"56",6,1,"","","stJCRfwKvw5",6.4,NA,NA,3.4689,"",NA,NA
"176","M4","Konkon-2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z",1,NA,"21","1",NA,"75",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA
"177","M1","Nsuobri 1","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z",1,NA,"76","1",NA,"76",3,NA,"","","",NA,10,1,NA,"",NA,NA
"178","M4","Ohia madwene 1","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z",1,NA,"44","1",NA,"44",4,2,"2","","",8,150,1,NA,"",NA,NA
"179","M2","Adenbra","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z",1,NA,"21","1",NA,"21",2,2,"2","","",1.5,NA,NA,NA,"",NA,NA
"180","M2","Ezontenle","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z",1,NA,"21","1",NA,"21",3,2,"1","","",2.5,40,1,NA,"",NA,NA
"181","M3","Kawanapuu","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","RkxgfouGkY6","2015-01-01T00:00:00Z",1,NA,"11","4",NA,NA,10,2,"2","","",NA,60,1,NA,"",NA,NA
"182","M2","Nkwantia 2","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z",1,NA,"71","1",NA,"71",1,1,"","","oEYaAME4jo4",0.5,10,1,NA,"",NA,NA
"183","M3","Groundnut","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","sSK4YGpVFE3","2015-01-02T00:00:00Z",1,NA,"43","4",NA,NA,3,2,"2","","",2,NA,NA,NA,"",NA,NA
"184","M5","Josephine","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z",1,NA,"21","1",NA,"21",3,2,"1","","",NA,35,1,NA,"",NA,NA
"185","M1","Ponponsu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z",1,NA,"21","1",NA,"21",2,2,"","","",1,NA,NA,NA,"",NA,NA
"186","M3","Ponponsu","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z",1,NA,"21","1",NA,"21",NA,2,"other","None","",1,NA,NA,0.3,"",NA,NA
"187","M3","Weyaayo 3","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","BNLAgvK3aCA","2014-12-17T00:00:00Z",1,NA,"24","4",NA,NA,0,2,"1","","",6,60,1,NA,"",NA,NA
"188","M2","Forest reserve1","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z",1,NA,"15","4",NA,NA,2,1,"","","5YymbxVu5eA",2.43,90,1,4.1,"",NA,NA
"189","M3","Bojou 2","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z",1,NA,"45","1",NA,"45",2,1,"","","TnL6a5QtC36",2.4,45,1,1.2857,"Joseph 3Nb",NA,NA
"190","M4","Kuntenase 4","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z",1,NA,"24","1",NA,"24",1,1,"","","WiTBXD9SPv9",NA,10,1,0.1,"",NA,NA
"191","M5","Plotso 4","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z",1,NA,"90","1",NA,"90",1,1,"","","k1Mb5kJSHx7",1.6,30,1,0.6887,"",NA,NA
"192","M4","Efikyere","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","jpupWudkYU",0.1,1,NA,1.4625,"",NA,NA
"193","M1","Tintare 1","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z",1,NA,"71","1",NA,"71",0,1,"","","4mjd3BEm6gB",0.4,10,1,1.3976,"",NA,NA
"194","M3","Kponkpro 2","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z",1,NA,"44","1",NA,"44",2,NA,"","","",NA,20,1,NA,"",NA,NA
"195","M5","Cassava Farm","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","aE6PEFg8Qp2",NA,50,1,0.8,"",NA,NA
