"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Season","Crop.ID","Crop.name","ag5a_01","ag5a_02_1","ag5a_02_2","ag5a_03","ag5a_12_1","ag5a_20","ag5a_21","ag5a_21_other","ag5a_22","ag5a_24","ag5a_24_other","ag5a_25","ag5a_26"
"2502","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2503","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","J4NQk5mWMXA","2016-02-07T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",1,"2","",2,"5","",NA,NA
"2504","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","long_rainy","23","Irish potatoes",1,800,1,8e+05,"2015-09-01",2,"","",NA,"4","",NA,NA
"2505","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-09-04T00:00:00Z","short_rainy","23","",2,NA,NA,NA,"",2,"","",NA,"other","Removed and burnt",NA,NA
"2506","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z","short_rainy","47","",1,400,1,480000,"2015-01-01",2,"","",NA,"2","",NA,NA
"2507","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VyrUWsmH5zA","2016-07-19T00:00:00Z","short_rainy","13","Sorghum",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2508","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","cTxbn5tVsdA","2016-02-05T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2509","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2510","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2511","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3f7GFEXbaK","2015-09-07T00:00:00Z","short_rainy","22","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2512","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","NmseUo1CjBA","2015-12-26T00:00:00Z","short_rainy","43","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2513","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Zsq7RscRsJA","2015-12-27T00:00:00Z","long_rainy","11","Maize",1,200,1,1e+05,"2015-08-01",2,"","",NA,"3","",NA,NA
"2514","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","9P8HkL34az2","2015-10-22T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2515","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QJMME7KeMn","2015-11-21T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2516","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z","long_rainy","23","Irish potatoes",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2517","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","2TsiWCE9wU3","2016-01-04T00:00:00Z","short_rainy","None","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2518","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z","long_rainy","23","Irish potatoes",1,500,1,350000,"2015-11-01",2,"","",NA,"2","",NA,NA
"2519","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","fvoTDbKYuW5","2015-10-07T00:00:00Z","long_rainy","23","Irish potatoes",2,NA,NA,NA,"",2,"","",NA,"other","Removed from the garden",NA,NA
"2520","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","4wawPvHomv","2016-03-30T00:00:00Z","long_rainy","13","Sorghum",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2521","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z","long_rainy","None","None",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2522","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k3gYMiFrqdB","2015-08-03T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2523","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","short_rainy","87","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2524","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","RscSHibFMZ","2016-01-30T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"3","",NA,NA
"2525","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2526","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","zVWFb5eAbV7","2016-02-05T00:00:00Z","long_rainy","42","Sesame/Simsim",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2527","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kJPFgVkrzr8","2016-02-03T00:00:00Z","short_rainy","11","",1,70,1,24500,"2015-02-01",1,"1","",1,"2","",NA,NA
"2528","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z","short_rainy","23","",1,200,1,220000,"2016-01-01",2,"","",NA,"2","",NA,NA
"2529","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"other","Removed and burnt",NA,NA
"2530","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","SDoi2yLPd6","2015-10-15T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2531","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","ZVVKrqxAx48","2016-04-18T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2532","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2533","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z","long_rainy","22","Sweet Potatoes",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2534","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","U7Y9xmtZk89","2016-07-18T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2535","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","c8oh3AnL1P","2015-11-21T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2536","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2537","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","CR6uc2DJjF2","2016-07-23T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2538","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","L3z2GfyVdH5","2015-08-10T00:00:00Z","long_rainy","43","Groundnut",1,5,1,15000,"2014-07-01",2,"","",NA,"2","",NA,NA
"2539","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","ome4ka94t7","2016-07-18T00:00:00Z","short_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2540","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","bUbW5XZNtd3","2015-10-27T00:00:00Z","short_rainy","43","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2541","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2542","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2543","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","MbKjtLZGbn3","2016-01-29T00:00:00Z","long_rainy","42","Sesame/Simsim",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2544","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2545","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","jspz3eC2TW3","2016-01-15T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2546","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","xVFJcnicr68","2016-07-18T00:00:00Z","long_rainy","None","None",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2547","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8WWivGcFUz5","2015-07-30T00:00:00Z","long_rainy","31","Beans",1,130,1,260000,"2014-06-01",2,"","",NA,"2","",NA,NA
"2548","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","mBXHuSst1y6","2016-04-17T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2549","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7yhK3asbcg8","2016-01-20T00:00:00Z","short_rainy","42","",2,NA,NA,NA,"",2,"","",NA,"other","Removed and burnt",NA,NA
"2550","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z","short_rainy","43","Groundnut",1,70,1,126000,"2015-12-01",1,"4","",1,"2","",NA,NA
"2551","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","ypMu1Vkfqo9","2015-10-16T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"other","Removed from the garden",NA,NA
"2552","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LXeBkVStet6","2015-09-07T00:00:00Z","short_rainy","22","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2553","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8wVusWBvZSA","2015-07-29T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"other","Burnt",NA,NA
"2554","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Lsy3YMkKGP2","2016-07-23T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2555","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VyrUWsmH5zA","2016-07-19T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2556","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","WMFdhZg7RN5","2015-10-23T00:00:00Z","short_rainy","31","",1,40,1,32000,"2014-11-01",2,"","",NA,"2","",NA,NA
"2557","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","Uvc1cgf5XM9","2016-02-05T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2558","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","long_rainy","31","Beans",1,80,1,64000,"2014-09-01",2,"","",NA,"2","",NA,NA
"2559","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","nf2b6XaXDy3","2016-01-20T00:00:00Z","short_rainy","31","",2,NA,NA,NA,"",2,"","",NA,"other","Removed from the field",NA,NA
"2560","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","fqBewDc4e89","2016-07-28T00:00:00Z","long_rainy","22","Sweet Potatoes",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2561","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","long_rainy","31","Beans",1,200,1,3e+05,"2014-10-01",2,"","",NA,"2","",NA,NA
"2562","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","FiycRUoeZh","2016-01-13T00:00:00Z","long_rainy","42","Sesame/Simsim",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2563","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3f7GFEXbaK","2015-09-07T00:00:00Z","long_rainy","None","None",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2564","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","WKmRQnKoHA8","2016-02-01T00:00:00Z","short_rainy","13","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2565","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","MbKjtLZGbn3","2016-01-29T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2566","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z","long_rainy","11","Maize",1,650,1,325000,"2014-07-01",2,"","",NA,"2","",NA,NA
"2567","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","ea6XKQhZyd3","2015-10-26T00:00:00Z","short_rainy","None","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2568","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","F6gmnrrGL93","2016-07-18T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2569","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z","long_rainy","31","Beans",1,80,1,120000,"2014-06-01",2,"","",NA,"2","",NA,NA
"2570","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z","short_rainy","23","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2571","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z","long_rainy","11","Maize",1,380,1,152000,"2014-07-01",2,"","",NA,"2","",NA,NA
"2572","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","6knFhJg33R9","2016-03-31T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2573","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vCMe7iY3tJ","2016-07-16T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",1,"3","",1,"2","",NA,NA
"2574","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","F6gmnrrGL93","2016-07-18T00:00:00Z","long_rainy","43","Groundnut",1,100,1,250000,"2015-10-01",2,"","",NA,"2","",NA,NA
"2575","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GPDYh6MvUT3","2016-04-01T00:00:00Z","short_rainy","23","",1,300,1,150000,"2015-12-01",1,"1","",1,"2","",NA,NA
"2576","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","MbKjtLZGbn3","2016-01-29T00:00:00Z","short_rainy","12","",1,300,1,450000,"2015-03-01",2,"","",NA,"4","",NA,NA
"2577","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2578","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GPDYh6MvUT3","2016-04-01T00:00:00Z","short_rainy","35","",1,3,1,12000,"2016-02-01",2,"","",NA,"3","",NA,NA
"2579","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","p7HQJGp7P14","2016-01-07T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2580","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","z9PS7Qjy5L2","2016-04-07T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2581","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","hiJdT15von9","2015-11-20T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2582","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","HWUQqfGSi37","2015-10-27T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",1,"1","",3,"2","",NA,NA
"2583","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","5BM4RJvhSqA","2015-08-10T00:00:00Z","short_rainy","11","",1,300,1,90000,"2014-12-01",1,"2","",2,"2","",NA,NA
"2584","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","short_rainy","22","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2585","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","Q12jo3rceY8","2015-11-22T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2586","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","long_rainy","26","Onions",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2587","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","w27bEeu1DR","2015-11-23T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2588","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","EQUQxBxxA28","2016-07-25T00:00:00Z","short_rainy","22","Sweet Potatoes",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2589","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","udreQXLRb29","2016-01-20T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2590","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"other","Removed and burnt",NA,NA
"2591","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2592","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","short_rainy","41","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2593","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2594","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z","long_rainy","31","Beans",1,50,1,1e+05,"2015-09-01",2,"","",NA,"2","",NA,NA
"2595","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","short_rainy","23","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2596","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","wEEPeGoe7x7","2016-07-31T00:00:00Z","short_rainy","13","Sorghum",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2597","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2598","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Gr3yWAqnod7","2016-01-14T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2599","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","long_rainy","31","Beans",1,400,1,6e+05,"2014-10-01",2,"","",NA,"2","",NA,NA
"2600","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","s1YRqRa7dg5","2015-10-14T00:00:00Z","short_rainy","11","",1,20,1,10000,"2015-01-01",1,"2","",1,"2","",NA,NA
"2601","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","LEzTDqKV6f3","2016-04-06T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2602","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","3WbmqA7gbk2","2016-07-13T00:00:00Z","short_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2603","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","3csKwZMd8vA","2016-01-06T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2604","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vbnCBWJgn15","2016-07-18T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2605","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2606","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
"2607","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","43ozar7mLV6","2016-01-27T00:00:00Z","short_rainy","22","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2608","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","short_rainy","11","",1,700,1,280000,"2015-01-01",2,"","",NA,"2","",NA,NA
"2609","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","CR6uc2DJjF2","2016-07-23T00:00:00Z","short_rainy","43","Groundnut",1,45,1,157500,"2016-01-01",2,"","",NA,"2","",NA,NA
"2610","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","SqGfB47Y5q3","2016-07-31T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2611","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","WKmRQnKoHA8","2016-02-01T00:00:00Z","long_rainy","43","Groundnut",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2612","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","hiJdT15von9","2015-11-20T00:00:00Z","long_rainy","31","Beans",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2613","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z","long_rainy","43","Groundnut",1,10,1,15000,"2015-08-01",2,"","",NA,"2","",NA,NA
"2614","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","hyWdWQ552X7","2016-07-26T00:00:00Z","long_rainy","None","None",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2615","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","long_rainy","31","Beans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2616","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z","long_rainy","23","Irish potatoes",1,200,1,80000,"2015-06-01",2,"","",NA,"2","",NA,NA
"2617","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z","short_rainy","11","",1,4900,1,3920000,"2016-01-01",2,"","",NA,"4","",NA,NA
"2618","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2619","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","bUbW5XZNtd3","2015-10-27T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2620","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","uZWP16YfzT5","2016-01-05T00:00:00Z","short_rainy","26","",1,180,1,180000,"2015-01-01",2,"","",NA,"2","",NA,NA
"2621","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-09-04T00:00:00Z","long_rainy","None","None",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2622","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","NmseUo1CjBA","2015-12-26T00:00:00Z","long_rainy","15","Finger Millet",2,NA,NA,NA,"",1,"3","",1,"2","",NA,NA
"2623","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","B77fdVMrcbB","2015-10-19T00:00:00Z","short_rainy","24","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2624","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VHVUj6zT8c6","2016-07-17T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2625","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","short_rainy","31","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"2626","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","zCz7aSrczL2","2016-04-07T00:00:00Z","short_rainy","35","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"2627","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","bT98NEoYxz6","2016-01-16T00:00:00Z","short_rainy","22","",2,NA,NA,NA,"",2,"","",NA,"4","",NA,NA
