"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Field.ID","Field.name","ag10_vs_1","ag10_vs_2","ag10_vs_2_1","ag10_vs_2_2","ag10_vs_2_3","ag10_vs_2_4","ag10_vs_2_5","ag10_vs_2_6","ag10_vs_2_7","ag10_vs_2_8","ag10_vs_2_9","ag10_vs_2_50","ag10_vs_2_51","ag10_vs_2_other","ag10_vs_3","ag10_vs_3_other"
"115","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","hy4613HYBr3","2015-02-04T00:00:00Z","M1","Millet",2,"","","","",NA,"","","","","","","","",NA,""
"116","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","LFwa12jnrL2","2015-05-27T00:00:00Z","M4","Ahazule 4",2,"","","","",NA,"","","","","","","","",NA,""
"117","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UmXMMFYwnL4","2014-09-28T00:00:00Z","M1","Yam Farm",2,"","","","",NA,"","","","","","","","",NA,""
"118","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z","M4","Yenkyiri 4",2,"","","","",NA,"","","","","","","","",NA,""
"119","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","M3","Komile 2",2,"","","","",NA,"","","","","","","","",NA,""
"120","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z","M3","Gaveligaduli 3",2,"","","","",NA,"","","","","","","","",NA,""
"121","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zAweUkHmCz8","2015-05-26T00:00:00Z","M3","Navrongo 3",2,"","","","",NA,"","","","","","","","",NA,""
"122","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","M2","Maize Farm",2,"","","","",NA,"","","","","","","","",NA,""
"123","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","M2","Chukoni",2,"","","","",NA,"","","","","","","","",NA,""
"124","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z","M3","Nsuobri 3",NA,"","","","",NA,"","","","","","","","",NA,""
"125","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","GLaBCfmRHT9","2014-12-15T00:00:00Z","M1","Kukuo",2,"","","","",NA,"","","","","","","","",NA,""
"126","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","M6","Acheampongmaa2",2,"","","","",NA,"","","","","","","","",NA,""
"127","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","XEA6aofdZo5","2015-03-29T00:00:00Z","M3","Amundu",2,"","","","",NA,"","","","","","","","",NA,""
"128","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z","M5","Apaaso 2",2,"","","","",NA,"","","","","","","","",NA,""
"129","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","M2","Bende 2",2,"","","","",NA,"","","","","","","","",NA,""
"130","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","njfYPSwX6c8","2015-02-15T00:00:00Z","M1","Millet farm",2,"","","","",NA,"","","","","","","","",NA,""
"131","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","M5","Gbanbani 4",2,"","","","",NA,"","","","","","","","",NA,""
"132","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","M2","Ponponsu",2,"","","","",NA,"","","","","","","","",NA,""
"133","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dQNLmp8vbx7","2015-02-23T00:00:00Z","M3","Moarinipuu",1,"1 2 8","t","t","",NA,"","","","t","","","","",1,""
"134","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","GDXUCUdQZB6","2014-09-25T00:00:00Z","M1","Efikyiri 1",2,"","","","",NA,"","","","","","","","",NA,""
"135","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","znLkiipm6hB","2014-08-29T00:00:00Z","M1","Momotuo",2,"","","","",NA,"","","","","","","","",NA,""
"136","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z","M1","Kwekuoanum 1",2,"","","","",NA,"","","","","","","","",NA,""
"137","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","M4","Paaso 4",2,"","","","",NA,"","","","","","","","",NA,""
"138","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","pEa2FhYEyQ2","2014-12-22T00:00:00Z","M1","Gyektuwa1",2,"","","","",NA,"","","","","","","","",NA,""
"139","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","M2","Rice Farm",2,"","","","",NA,"","","","","","","","",NA,""
"140","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","K7cFANftUD3","2014-09-07T00:00:00Z","M4","Eugene 4",NA,"","","","",NA,"","","","","","","","",NA,""
"141","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","bnNcJ3bknL7","2015-02-17T00:00:00Z","M2","Millet",2,"","","","",NA,"","","","","","","","",NA,""
"142","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","phfDZ3p9QE5","2014-09-28T00:00:00Z","M2","Tintare 2",2,"","","","",NA,"","","","","","","","",NA,""
"143","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","M4","Plotso 3",2,"","","","",NA,"","","","","","","","",NA,""
"144","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","NZwEq9cA5VB","2014-12-17T00:00:00Z","M1","Mangoase 1",2,"","","","",NA,"","","","","","","","",NA,""
"145","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","M1","Ndimpaya 1",1,"1 2","t","t","",NA,"","","","","","","","",1,""
"146","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","M5","Mdimpaya 3",2,"","","","",NA,"","","","","","","","",NA,""
"147","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KoKjL6iByr6","2015-03-02T00:00:00Z","M2","Fulanis Area",2,"","","","",NA,"","","","","","","","",NA,""
"148","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","M2","Namyela 2",2,"","","","",NA,"","","","","","","","",NA,""
"149","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","HJ9K9FonFCA","2014-08-17T00:00:00Z","M2","Surobumum",2,"","","","",NA,"","","","","","","","",NA,""
"150","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","ZgVCya2zX73","2015-02-19T00:00:00Z","M2","Booni",1,"1 2 8","t","t","",NA,"","","","t","","","","",1,""
"151","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","qAcLcu8zBx5","2015-05-27T00:00:00Z","M1","Pinase",2,"","","","",NA,"","","","","","","","",NA,""
"152","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","M1","Plotso 1",2,"","","","",NA,"","","","","","","","",NA,""
"153","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-09-27T00:00:00Z","M1","Kwaeano",2,"","","","",NA,"","","","","","","","",NA,""
"154","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","M6","Simpuutua 1",2,"","","","",NA,"","","","","","","","",NA,""
"155","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","WWKohq5CDc4","2014-09-02T00:00:00Z","M1","Akoduo",2,"","","","",NA,"","","","","","","","",NA,""
"156","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","cSN6zpcALp9","2014-12-29T00:00:00Z","M3","Mayahi",2,"","","","",NA,"","","","","","","","",NA,""
"157","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z","M1","Apetensu",2,"","","","",NA,"","","","","","","","",NA,""
"158","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uA6dFVY3tr2","2014-09-07T00:00:00Z","M3","Martey 3",NA,"","","","",NA,"","","","","","","","",NA,""
"159","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qG2u89ePnM3","2015-03-11T00:00:00Z","M1","Namyela1",2,"","","","",NA,"","","","","","","","",NA,""
"160","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","M1","Amaama",NA,"","","","",NA,"","","","","","","","",NA,""
"161","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","Xg5bY5Ztxx2","2015-02-17T00:00:00Z","M1","Maize farm",1,"7","","","",NA,"","","t","","","","","",3,"Germinating period"
"162","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","FcfWcnPR1A6","2015-02-16T00:00:00Z","M1","Nameyile 1",1,"1 2 5 6 7 8 9 50","t","t","",NA,"t","t","t","t","t","t","","",NA,""
"163","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","pdf1PrAkhV","2015-05-15T00:00:00Z","M1","Mile 2-1",2,"","","","",NA,"","","","","","","","",NA,""
"164","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","EmjTzkKPcK4","2015-02-09T00:00:00Z","M4","Nameyela  4",2,"","","","",NA,"","","","","","","","",NA,""
"165","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","h9yzMoqrEr7","2014-12-17T00:00:00Z","M2","Namba Ala 2",2,"","","","",NA,"","","","","","","","",NA,""
"166","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z","M1","Millet farm",2,"","","","",NA,"","","","","","","","",NA,""
"167","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","M4","Mdimpaya 2",2,"","","","",NA,"","","","","","","","",NA,""
"168","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","M3","Prince",2,"","","","",NA,"","","","","","","","",NA,""
"169","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MFMymqGXjf8","2014-12-16T00:00:00Z","M4","Gbanbaani 1",2,"","","","",NA,"","","","","","","","",NA,""
"170","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","M3","Topiase 3",NA,"","","","",NA,"","","","","","","","",NA,""
"171","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","jVAvmnH4bS6","2015-04-15T00:00:00Z","M1","Bojou",2,"","","","",NA,"","","","","","","","",NA,""
"172","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","HK4BRArXjD6","2014-12-31T00:00:00Z","M6","Yogbaa",1,"1 2","t","t","",NA,"","","","","","","","",1,""
"173","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","M2","Ginzoli 2",2,"","","","",NA,"","","","","","","","",NA,""
"174","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","RkxgfouGkY6","2015-01-01T00:00:00Z","M2","Simapuu",2,"","","","",NA,"","","","","","","","",NA,""
"175","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z","M2","Ezuloti1",2,"","","","",NA,"","","","","","","","",NA,""
"176","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","M4","Konkon-2",NA,"","","","",NA,"","","","","","","","",NA,""
"177","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z","M1","Nsuobri 1",NA,"","","","",NA,"","","","","","","","",NA,""
"178","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6rFDY18oMR9","2015-05-27T00:00:00Z","M4","Ohia madwene 1",2,"","","","",NA,"","","","","","","","",NA,""
"179","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","M2","Adenbra",2,"","","","",NA,"","","","","","","","",NA,""
"180","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","M2","Ezontenle",2,"","","","",NA,"","","","","","","","",NA,""
"181","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","RkxgfouGkY6","2015-01-01T00:00:00Z","M3","Kawanapuu",2,"","","","",NA,"","","","","","","","",NA,""
"182","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rfcJhQz5u38","2014-09-02T00:00:00Z","M2","Nkwantia 2",2,"","","","",NA,"","","","","","","","",NA,""
"183","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","sSK4YGpVFE3","2015-01-02T00:00:00Z","M3","Groundnut",2,"","","","",NA,"","","","","","","","",NA,""
"184","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","M5","Josephine",2,"","","","",NA,"","","","","","","","",NA,""
"185","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","M1","Ponponsu",2,"","","","",NA,"","","","","","","","",NA,""
"186","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","M3","Ponponsu",2,"","","","",NA,"","","","","","","","",NA,""
"187","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","BNLAgvK3aCA","2014-12-17T00:00:00Z","M3","Weyaayo 3",2,"","","","",NA,"","","","","","","","",NA,""
"188","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","KSchTBWs2p7","2015-02-22T00:00:00Z","M2","Forest reserve1",1,"1 2","t","t","",NA,"","","","","","","","",1,""
"189","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","U7thyS2zJj8","2015-04-15T00:00:00Z","M3","Bojou 2",2,"","","","",NA,"","","","","","","","",NA,""
"190","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","M4","Kuntenase 4",2,"","","","",NA,"","","","","","","","",NA,""
"191","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","M5","Plotso 4",2,"","","","",NA,"","","","","","","","",NA,""
"192","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z","M4","Efikyere",2,"","","","",NA,"","","","","","","","",NA,""
"193","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","M1","Tintare 1",2,"","","","",NA,"","","","","","","","",NA,""
"194","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","M3","Kponkpro 2",2,"","","","",NA,"","","","","","","","",NA,""
"195","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","M5","Cassava Farm",2,"","","","",NA,"","","","","","","","",NA,""
"196","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","e4zTqWoHTi","2015-03-10T00:00:00Z","M2","Fulani",2,"","","","",NA,"","","","","","","","",NA,""
"197","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uF4YRcniT69","2015-04-15T00:00:00Z","M1","Ward 4 - 1",2,"","","","",NA,"","","","","","","","",NA,""
"198","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","M3","Moarinipuu 1",1,"1 2","t","t","",NA,"","","","","","","","",1,""
"199","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","RkxgfouGkY6","2015-01-01T00:00:00Z","M1","Sinkafapuu",2,"","","","",NA,"","","","","","","","",NA,""
"200","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","UDYnaavH8U3","2015-02-17T00:00:00Z","M1","Samanu 1",1,"1 2 5 6 7 8 9 50","t","t","",NA,"t","t","t","t","t","t","","",1,""
"201","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","M1","Yam Farm",2,"","","","",NA,"","","","","","","","",NA,""
"202","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","M6","Ofadaan",2,"","","","",NA,"","","","","","","","",NA,""
"203","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","ArjKWQXjiQ2","2015-01-02T00:00:00Z","M1","Jingtuwa",2,"","","","",NA,"","","","","","","","",NA,""
"204","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","w5r45534D96","2014-09-27T00:00:00Z","M1","Anum",2,"","","","",NA,"","","","","","","","",NA,""
"205","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","M4","Gbanbani 3",2,"","","","",NA,"","","","","","","","",NA,""
"206","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-12T00:00:00Z","M1","Bongoase",2,"","","","",NA,"","","","","","","","",NA,""
"207","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","phfDZ3p9QE5","2014-09-28T00:00:00Z","M1","Tintare 1",2,"","","","",NA,"","","","","","","","",NA,""
"208","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","M3","Komle",2,"","","","",NA,"","","","","","","","",NA,""
"209","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z","M1","Lakeside",2,"","","","",NA,"","","","","","","","",NA,""
"210","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","SAvMdkgq8K4","2014-12-31T00:00:00Z","M2","Groundnut Farm",2,"","","","",NA,"","","","","","","","",NA,""
"211","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z","M4","Apaaso 1",2,"","","","",NA,"","","","","","","","",NA,""
"212","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","UNJbgF8rDE4","2014-09-25T00:00:00Z","M3","Groundnut farm",2,"","","","",NA,"","","","","","","","",NA,""
