"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Livestock.code","Animal.name","ag10a_05_1","ag10a_05_2","ag10a_05_3","ag10a_19","ag10a_20","ag10a_21","ag10a_24","ag10a_25","ag10a_26","ag10a_27","ag10a_33","ag10a_34","ag10a_vs_01","ag10a_vs_02","ag10a_vs_03","ag10a_vs_04"
"986","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","kqzsJGqsJH5","2015-08-31T00:00:00Z","2","COWS",4,0,0,2,NA,NA,2,NA,NA,NA,2,NA,1,7,8,10
"987","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","fKYGZhSCHi5","2014-08-12T00:00:00Z","7","GOATS",54,NA,0,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"988","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","nZ3uwA7syq7","2014-08-12T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"989","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","iRjEJTUQTW4","2014-09-27T00:00:00Z","3","STEERS",6,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"990","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","2GJh9RvP6U3","2014-08-12T00:00:00Z","10","CHICKENS",13,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"991","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","a77UhCZgDh2","2014-08-11T00:00:00Z","10","CHICKENS",6,0,NA,2,NA,NA,1,6,0,NA,2,NA,NA,NA,NA,NA
"992","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","SqBCN18ii19","2015-08-11T00:00:00Z","10","CHICKENS",12,0,NA,2,NA,NA,1,12,0,NA,2,NA,0,4,5,9
"993","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","pcKda2i8vd5","2014-08-14T00:00:00Z","10","CHICKENS",15,0,NA,1,2,16000,1,3,0,NA,2,NA,NA,NA,NA,NA
"994","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","aNYTfhJUuk9","2014-08-11T00:00:00Z","7","GOATS",6,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"995","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","TzXCuVJ5tP5","2015-01-14T00:00:00Z","15","Dogs",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"996","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","uz81YWocVs7","2014-09-29T00:00:00Z","10","CHICKENS",2,0,NA,1,5,35000,1,2,0,NA,2,NA,NA,NA,NA,NA
"997","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","oDSCEcXBzq3","2014-08-12T00:00:00Z","10","CHICKENS",5,0,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"998","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","mZbBzdZE8P5","2014-10-07T00:00:00Z","1","BULLS",5,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"999","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Nt5ok1nPNM7","2014-12-18T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1000","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","BP6YrbuDcL","2015-09-13T00:00:00Z","10","CHICKENS",48,0,NA,2,NA,NA,1,18,0,NA,2,NA,0,0,0,0
"1001","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","1","BULLS",5,0,0,1,7,4200000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1002","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","LwsCZHjGPqA","2014-09-13T00:00:00Z","10","CHICKENS",20,0,NA,2,NA,NA,1,5,0,NA,2,NA,NA,NA,NA,NA
"1003","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","JADsmRVzNUA","2015-08-04T00:00:00Z","10","CHICKENS",15,0,NA,1,1,10000,1,3,0,NA,2,NA,NA,4,6,9
"1004","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","nZ3uwA7syq7","2014-08-12T00:00:00Z","2","COWS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1005","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","iRjEJTUQTW4","2014-09-27T00:00:00Z","10","CHICKENS",18,0,NA,1,7,49000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1006","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2014-10-04T00:00:00Z","6","FEMALE CALVES",18,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1007","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","mZbBzdZE8P5","2014-10-07T00:00:00Z","6","FEMALE CALVES",7,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1008","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","Xwug52WXRu6","2015-08-11T00:00:00Z","10","CHICKENS",10,0,NA,1,2,23000,1,1,0,NA,2,NA,0,3,6,9
"1009","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ywS4MJJe4cB","2015-08-05T00:00:00Z","10","CHICKENS",15,0,NA,2,NA,NA,1,12,0,NA,2,NA,0,1,6,8
"1010","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hwqvpwm7Wz7","2014-12-24T00:00:00Z","6","FEMALE CALVES",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1011","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ZSL3mumZ4X8","2014-08-12T00:00:00Z","7","GOATS",20,NA,0,1,6,240000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1012","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","fKYGZhSCHi5","2014-08-12T00:00:00Z","10","CHICKENS",26,0,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1013","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hfEUg9n1AW4","2014-12-28T00:00:00Z","3","STEERS",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1014","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pxqThuNPrG","2014-10-03T00:00:00Z","3","STEERS",3,0,NA,1,1,260000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1015","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","tQBVYhTSUx5","2014-10-06T00:00:00Z","10","CHICKENS",20,0,NA,1,1,7000,1,36,35,280000,2,NA,NA,NA,NA,NA
"1016","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HGnHsWKAkp3","2014-08-12T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1017","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","uDCakBEm7VB","2014-09-30T00:00:00Z","15","Dogs",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1018","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","dyd2EZBuR66","2014-08-14T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,1,2,2,120000,2,NA,NA,NA,NA,NA
"1019","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","kRcrpHwnrk4","2014-08-12T00:00:00Z","10","CHICKENS",15,0,NA,1,1,15000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1020","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","uDCakBEm7VB","2014-09-30T00:00:00Z","3","STEERS",8,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1021","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","i2ZRSY65p48","2015-08-10T00:00:00Z","10","CHICKENS",56,0,NA,1,6,30000,1,18,0,NA,2,NA,0,0,4,6
"1022","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Goj6tydZtp2","2014-12-27T00:00:00Z","10","CHICKENS",48,0,NA,2,NA,NA,1,3,0,NA,2,NA,NA,NA,NA,NA
"1023","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-14T00:00:00Z","15","Dogs",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1024","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","QuoaS1YaSX9","2015-08-31T00:00:00Z","3","STEERS",2,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,1,7,3,8
"1025","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","piP7A67YkU7","2015-08-31T00:00:00Z","11","DUCKS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,0,0,0
"1026","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","yLS96zjnvX6","2014-12-18T00:00:00Z","7","GOATS",25,NA,0,2,NA,NA,1,6,0,NA,1,5000,NA,NA,NA,NA
"1027","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","RbeUER44T9B","2014-09-28T00:00:00Z","2","COWS",46,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1028","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","QuoaS1YaSX9","2015-08-31T00:00:00Z","6","FEMALE CALVES",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,1,7,3,8
"1029","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","x3YWH9QUug","2014-12-10T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1030","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","RnWd36XhwD2","2015-08-07T00:00:00Z","1","BULLS",1,0,0,2,NA,NA,2,NA,NA,NA,1,180000,0,7,2,9
"1031","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","tQBVYhTSUx5","2014-10-06T00:00:00Z","11","DUCKS",7,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1032","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","hwqvpwm7Wz7","2014-12-24T00:00:00Z","7","GOATS",3,NA,0,1,1,70000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1033","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ZSL3mumZ4X8","2014-08-12T00:00:00Z","11","DUCKS",3,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"1034","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","vCAfAwy9KTA","2014-12-24T00:00:00Z","7","GOATS",3,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1035","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","nEEs7UdXKf6","2015-08-08T00:00:00Z","10","CHICKENS",4,0,NA,1,6,78000,1,6,0,NA,2,NA,2,1,4,9
"1036","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-14T00:00:00Z","1","BULLS",5,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1037","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","JbsDyyJEsp2","2015-01-14T00:00:00Z","3","STEERS",4,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1038","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HGnHsWKAkp3","2014-08-12T00:00:00Z","7","GOATS",10,NA,0,1,3,90000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1039","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","kDWcVHqaaf2","2014-08-11T00:00:00Z","15","Dogs",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1040","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","MqCGGaKzuz2","2014-08-11T00:00:00Z","10","CHICKENS",10,0,NA,2,NA,NA,1,4,0,NA,2,NA,NA,NA,NA,NA
"1041","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","2","COWS",80,0,0,1,25,1e+07,1,1,0,NA,2,NA,NA,NA,NA,NA
"1042","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","kqzsJGqsJH5","2015-08-31T00:00:00Z","6","FEMALE CALVES",2,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,1,7,8,10
"1043","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","4FP6ukTTsQ8","2014-08-11T00:00:00Z","10","CHICKENS",1,0,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1044","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","Br9y98ZGdk8","2014-08-13T00:00:00Z","6","FEMALE CALVES",8,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1045","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","RbeUER44T9B","2014-09-28T00:00:00Z","10","CHICKENS",30,0,NA,1,2,22000,1,15,0,NA,2,NA,NA,NA,NA,NA
"1046","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HWkzcSXQNG2","2014-08-12T00:00:00Z","7","GOATS",3,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1047","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2014-10-04T00:00:00Z","10","CHICKENS",50,0,NA,2,NA,NA,1,6,0,NA,2,NA,NA,NA,NA,NA
"1048","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2014-09-29T00:00:00Z","15","Dogs",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1049","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","10","CHICKENS",20,0,NA,2,NA,NA,1,10,0,NA,2,NA,NA,NA,NA,NA
"1050","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","SGWnjCX1hJ3","2014-08-12T00:00:00Z","7","GOATS",5,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1051","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","HWkzcSXQNG2","2014-08-12T00:00:00Z","4","HEIFERS",2,0,0,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"1052","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","2JxppdNdy1B","2015-08-11T00:00:00Z","10","CHICKENS",7,0,NA,2,NA,NA,1,2,0,NA,2,NA,0,2,6,8
"1053","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","McAcYh2ZV69","2014-12-10T00:00:00Z","2","COWS",2,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1054","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ZSL3mumZ4X8","2014-08-12T00:00:00Z","10","CHICKENS",10,0,NA,1,5,35000,1,12,0,NA,2,NA,NA,NA,NA,NA
"1055","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","GV2SBh2drm7","2014-08-11T00:00:00Z","10","CHICKENS",7,0,NA,1,1,10000,1,8,0,NA,2,NA,NA,NA,NA,NA
"1056","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","5R7zjWiS4o","2014-12-24T00:00:00Z","10","CHICKENS",2,0,NA,2,NA,NA,1,10,0,NA,2,NA,NA,NA,NA,NA
"1057","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2015-01-14T00:00:00Z","5","MALE CALVES",12,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1058","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","yE1Xsrhzmk8","2014-10-09T00:00:00Z","5","MALE CALVES",3,0,NA,2,NA,NA,2,NA,NA,NA,1,40000,NA,NA,NA,NA
"1059","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","RnWd36XhwD2","2015-08-07T00:00:00Z","3","STEERS",2,0,NA,2,NA,NA,2,NA,NA,NA,1,180000,0,4,7,9
"1060","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","fKYGZhSCHi5","2014-08-12T00:00:00Z","4","HEIFERS",19,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1061","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","65WUiskq7g6","2015-01-14T00:00:00Z","1","BULLS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1062","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","m2R4hghXWD6","2014-08-11T00:00:00Z","10","CHICKENS",5,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1063","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","gUGmee9jeJA","2015-08-30T00:00:00Z","2","COWS",7,0,0,2,NA,NA,2,NA,NA,NA,2,NA,1,3,3,3
"1064","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","VhjsvzpdVX8","2013-10-07T00:00:00Z","11","DUCKS",3,NA,NA,2,NA,NA,1,2,0,NA,2,NA,NA,NA,NA,NA
"1065","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","3","STEERS",10,0,NA,1,6,4200000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1066","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","G8pqkT9RvZB","2015-01-15T00:00:00Z","14","DONKEYS",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1067","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","TzXCuVJ5tP5","2015-01-14T00:00:00Z","8","SHEEP",20,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1068","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-13T00:00:00Z","10","CHICKENS",3,0,NA,2,NA,NA,1,3,0,NA,2,NA,NA,NA,NA,NA
"1069","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ywS4MJJe4cB","2015-08-05T00:00:00Z","9","PIGS",NA,3,NA,2,NA,NA,1,1,1,150000,2,NA,0,4,6,0
"1070","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","JbsDyyJEsp2","2015-01-14T00:00:00Z","10","CHICKENS",40,0,NA,1,4,48000,1,5,0,NA,2,NA,NA,NA,NA,NA
"1071","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","j18hwWBcwh5","2014-12-24T00:00:00Z","10","CHICKENS",6,0,NA,2,NA,NA,1,3,0,NA,2,NA,NA,NA,NA,NA
"1072","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","17tw28pAwD3","2015-08-29T00:00:00Z","10","CHICKENS",8,0,NA,2,NA,NA,1,5,0,NA,2,NA,0,0,1,3
"1073","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","Br9y98ZGdk8","2014-08-13T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1074","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","6gioKTgu1a9","2014-08-12T00:00:00Z","9","PIGS",NA,3,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1075","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","HPHgA99tPJA","2015-01-14T00:00:00Z","10","CHICKENS",60,0,NA,2,NA,NA,1,20,0,NA,2,NA,NA,NA,NA,NA
"1076","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ktUuHHCU1Q5","2015-08-05T00:00:00Z","6","FEMALE CALVES",7,0,NA,2,NA,NA,2,NA,NA,NA,1,15000,0,0,8,8
"1077","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","tQBVYhTSUx5","2014-10-06T00:00:00Z","7","GOATS",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1078","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","ayZb55CgmK4","2014-08-14T00:00:00Z","2","COWS",6,0,0,1,2,6e+05,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1079","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pAiSMicbJb9","2014-09-28T00:00:00Z","15","Dogs",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1080","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","JbsDyyJEsp2","2015-01-14T00:00:00Z","5","MALE CALVES",5,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1081","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pxqThuNPrG","2014-10-03T00:00:00Z","15","Dogs",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1082","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2015-01-14T00:00:00Z","5","MALE CALVES",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1083","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","JdnGCqPhcWB","2014-12-09T00:00:00Z","10","CHICKENS",6,0,NA,2,NA,NA,1,5,0,NA,2,NA,NA,NA,NA,NA
"1084","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","fMF9APviXm9","2015-08-11T00:00:00Z","6","FEMALE CALVES",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,0,4,6,9
"1085","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","M2LVH9ENy79","2014-08-13T00:00:00Z","10","CHICKENS",10,0,NA,1,1,10000,1,1,0,NA,2,NA,NA,NA,NA,NA
"1086","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","8RDtceCXmi7","2014-12-09T00:00:00Z","3","STEERS",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1087","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","SGWnjCX1hJ3","2014-08-12T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1088","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","yLS96zjnvX6","2014-12-18T00:00:00Z","10a","GUINEA FOWL",3,0,NA,2,NA,NA,2,NA,NA,NA,1,5000,NA,NA,NA,NA
"1089","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","zRYovaahru9","2014-09-30T00:00:00Z","15","Dogs",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1090","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","SGWnjCX1hJ3","2014-08-12T00:00:00Z","5","MALE CALVES",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1091","TZA","Tanzania Forest Conservation Group",36.4463760379053,-7.53483534169035,"L18","fKYGZhSCHi5","2014-08-12T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1092","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","sAJq9uruKa3","2014-08-11T00:00:00Z","8","SHEEP",15,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"1093","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","Qrakmh9TAb7","2015-01-14T00:00:00Z","6","FEMALE CALVES",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1094","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","UGrmX3B1xb7","2015-08-30T00:00:00Z","7","GOATS",5,NA,0,1,2,1e+05,2,NA,NA,NA,2,NA,1,3,3,3
"1095","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","yku5wXeXnu9","2015-08-08T00:00:00Z","10","CHICKENS",4,0,NA,1,5,40000,1,7,0,NA,2,NA,0,0,6,9
"1096","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","RnWd36XhwD2","2015-08-07T00:00:00Z","2","COWS",3,0,0,2,NA,NA,2,NA,NA,NA,1,180000,0,4,7,9
"1097","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","e7KZhetzbx","2014-12-18T00:00:00Z","2","COWS",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1098","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","Goj6tydZtp2","2014-12-27T00:00:00Z","7","GOATS",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1099","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","pxqThuNPrG","2014-10-03T00:00:00Z","6","FEMALE CALVES",3,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"1100","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","x3YWH9QUug","2014-12-10T00:00:00Z","1","BULLS",4,0,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
