"","Country","Partner.Organization","longitude","latitude","Region","District","Landscape..","Household.ID","Household.head.ID","Enumerator.ID","Time.interview.start","Date.of.interview","Supervisor.ID","Questionnaire.inspection.date","Clerk.ID","Data.entry.date","fr_01","fr2_10","fr_5","ag12b_vs_09a","ag12a_vs_10","ag12a_vs_10_other","End.Time","Survey.Instrument"
"86","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","jVAvmnH4bS6","bEXEqoXjDQ8",NA,NA,NA,"GiqrBSUhcd2","2015-04-15","Nv3qBdibWD5","2015-04-15T00:00:00Z",1,2,"1429107509453.jpg",2,"","",NA,NA
"87","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","fyW9nSiREpA","92jvsefQFW",NA,NA,NA,"b1NCZnXapeA","2015-03-29","intxmu8iSK4","2015-03-29T00:00:00Z",1,2,"1432818780404.jpg",2,"","",NA,NA
"88","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","hy4613HYBr3","gtn3et49Kn4",NA,NA,NA,"GiqrBSUhcd2","2015-02-03","GAWwuvyzXu6","2015-02-04T00:00:00Z",1,2,"1426069877518.jpg",2,"","",NA,NA
"89","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","o1aKSCrDRMB","ai7xQzjtwe3",NA,NA,NA,"GiqrBSUhcd2","2015-04-27","Nv3qBdibWD5","2015-04-27T00:00:00Z",1,2,"1430128988810.jpg",2,"","",NA,NA
"90","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,2,9,"L06","4TD5PFFKHJ7","NbwbGCWewW4",NA,NA,NA,"kNZW9z5PqgB","2014-09-12","QwBungHb3H3","2014-09-12T00:00:00Z",1,2,"",2,"","",NA,NA
"91","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,2,9,"L06","2Q7MnSV2oJ5","NtFbXS7hJr6",NA,NA,NA,"kNZW9z5PqgB","2014-09-06","QwBungHb3H3","2014-09-06T00:00:00Z",1,2,"",1,"2","",NA,NA
"92","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","P6yZhzEGVc6","NMm1JuZz4K7",NA,NA,NA,"GiqrBSUhcd2","2014-08-21","intxmu8iSK4","2014-08-20T00:00:00Z",1,2,"1408650371726.jpg",2,"","",NA,NA
"93","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","uF4YRcniT69","5MM817FDyC7",NA,NA,NA,"GiqrBSUhcd2","2015-04-15","Nv3qBdibWD5","2015-04-15T00:00:00Z",1,2,"1429100299746.jpg",2,"","",NA,NA
"94","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","dQNLmp8vbx7","6NxxayXikH7",NA,NA,NA,"b1NCZnXapeA","2015-02-23","intxmu8iSK4","2015-02-23T00:00:00Z",1,2,"1425472739654.jpg",2,"","",NA,NA
"95","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","TfTiB3qRvU2","Mu8zhJ296a9",NA,NA,NA,"GLjkaGjMaf6","2014-09-23","","2014-09-23T00:00:00Z",1,2,"1411502701467.jpg",2,"","",NA,NA
"96","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","RkxgfouGkY6","SW7fjVLbvR9",NA,NA,NA,"b1NCZnXapeA","2015-01-01","intxmu8iSK4","2015-01-01T00:00:00Z",1,2,"1420117080592.jpg",2,"","",NA,NA
"97","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","ydHcUTHKzD7","1c27rN7Ba2",NA,NA,NA,"kNZW9z5PqgB","2014-09-10","","2014-09-10T00:00:00Z",1,2,"",NA,"","",NA,NA
"98","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","sSK4YGpVFE3","",NA,NA,NA,"xexPKpAgiJ2","2015-01-02","jPsrT9HYaWB","2015-01-02T00:00:00Z",1,NA,"",2,"","",NA,NA
"99","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","nYHDrtr9BkA","Cz8ZxYS9PP4",NA,NA,NA,"kNZW9z5PqgB","2014-09-07","","2014-09-07T00:00:00Z",1,2,"",2,"","",NA,NA
"100","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","jqEwCxargT5","B36qQidaQH3",NA,NA,NA,"kNZW9z5PqgB","2014-09-13","","2014-09-13T00:00:00Z",1,2,"1410621648230.jpg",NA,"","",NA,NA
"101","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","fkisAfkhBS2","HfXTurugZH6",NA,NA,NA,"xexPKpAgiJ2","2014-12-29","jPsrT9HYaWB","2014-12-29T00:00:00Z",1,NA,"1419854637837.jpg",1,"5","",NA,NA
"102","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","iR5ETCSgpV5","HCnWLXiv5D7",NA,NA,NA,"kNZW9z5PqgB","2014-09-10","","2014-09-10T00:00:00Z",1,2,"1410359701021.jpg",1,"other","Ghana Commercial Bank",NA,NA
"103","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","R24vZdb6HQ7","5GrYdbUahh6",NA,NA,NA,"kNZW9z5PqgB","2014-09-07","QwBungHb3H3","2014-09-07T00:00:00Z",1,2,"1410107533765.jpg",NA,"","",NA,NA
"104","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","phfDZ3p9QE5","52jiZuS8A56",NA,NA,NA,"GLjkaGjMaf6","2014-09-28","","2014-09-28T00:00:00Z",1,2,"",2,"","",NA,NA
"105","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","NqtNJxp3qaB","9u6nfhYvdi9",NA,NA,NA,"GiqrBSUhcd2","2014-08-28","intxmu8iSK4","2014-08-28T00:00:00Z",1,2,"1409212487933.jpg",1,"2","",NA,NA
"106","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","eYyzj3xgGn8","4JrF3iuN4n6",NA,NA,NA,"kNZW9z5PqgB","2014-09-08","","2014-09-08T00:00:00Z",1,2,"",1,"","",NA,NA
"107","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","SGWDY8X7yo4","cswE8Zg7zdA",NA,NA,NA,"b1NCZnXapeA","2015-03-29","intxmu8iSK4","2015-03-29T00:00:00Z",1,2,"",1,"7","",NA,NA
"108","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","CTRQQXCQTVB","2JbVvLeCTgA",NA,NA,NA,"kNZW9z5PqgB","2014-09-15","","2014-09-15T00:00:00Z",1,2,"",1,"1","",NA,NA
"109","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","HJ9K9FonFCA","ZoJQRJfNNk8",NA,NA,NA,"GLjkaGjMaf6","2014-08-19","sEpnt5zNV5B","2014-08-17T00:00:00Z",1,2,"1409654861879.jpg",2,"","",NA,NA
"110","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","4xFbY5oyU82","coDETksp6WA",NA,NA,NA,"kNZW9z5PqgB","2014-09-09","","2014-09-09T00:00:00Z",1,2,"",1,"other","Bawjiase Rural Bank",NA,NA
"111","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","BNLAgvK3aCA","kx11AFvocz3",NA,NA,NA,"GLjkaGjMaf6","2014-12-17","Nv3qBdibWD5","2014-12-17T00:00:00Z",1,2,"",2,"","",NA,NA
"112","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","wjL1nhwXLP","Nyc8UqrmacB",NA,NA,NA,"GiqrBSUhcd2","2014-08-27","intxmu8iSK4","2014-08-27T00:00:00Z",1,2,"1409132131480.jpg",2,"","",NA,NA
"113","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","gggGZ6AgZ6A","FRdqN1vXVQ4",NA,NA,NA,"GiqrBSUhcd2","2015-05-26","Nv3qBdibWD5","2015-05-26T00:00:00Z",1,2,"",2,"","",NA,NA
"114","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","EmjTzkKPcK4","6kguzDftTu4",NA,NA,NA,"GiqrBSUhcd2","2015-02-06","d2XL27j7FJ7","2015-02-09T00:00:00Z",1,2,"1425458842040.jpg",2,"","",NA,NA
"115","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","kLYaJ3DYGC7","9WD9kFV2213",NA,NA,NA,"oJ7XkQgmjf5","2014-09-22","intxmu8iSK4","2014-09-22T00:00:00Z",1,2,"1411506125022.jpg",1,"1","",NA,NA
"116","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","Kte7LVWAkq7","YAkkZ2rDnD4",NA,NA,NA,"xexPKpAgiJ2","2014-10-03","jPsrT9HYaWB","2014-10-03T00:00:00Z",1,2,"",2,"","",NA,NA
"117","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","LcDR4MVNrw","NxZjVLJbbQ4",NA,NA,NA,"GLjkaGjMaf6","2014-12-15","Nv3qBdibWD5","2014-12-15T00:00:00Z",1,2,"1418648846017.jpg",2,"","",NA,NA
"118","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","XqoC5saQNR5","aMkve4ZK7s",NA,NA,NA,"GLjkaGjMaf6","2014-11-22","Nv3qBdibWD5","2014-11-22T00:00:00Z",1,2,"1416661525577.jpg",2,"","",NA,NA
"119","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","EAdeyuGhu85","WHbW1Si9535",NA,NA,NA,"b1NCZnXapeA","2015-02-17","intxmu8iSK4","2015-02-17T00:00:00Z",1,2,"1424159485454.jpg",1,"5","",NA,NA
"120","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","jCvYgt72fP4","WX6DHuYuCu3",NA,NA,NA,"kNZW9z5PqgB","2014-11-12","QwBungHb3H3","2014-09-12T00:00:00Z",1,2,"",2,"","",NA,NA
"121","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","qy7poFPTo22","Koyj3bHh7J6",NA,NA,NA,"GiqrBSUhcd2","2015-02-12","GAWwuvyzXu6","2015-02-12T00:00:00Z",1,2,"1426066757354.jpg",2,"","",NA,NA
"122","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","k8zEL6BmKHB","nNXWASLtWE5",NA,NA,NA,"GiqrBSUhcd2","2015-04-28","jPsrT9HYaWB","2015-04-28T00:00:00Z",1,2,"1430218899659.jpg",2,"","",NA,NA
"123","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","LFwa12jnrL2","r5s5ZtvMYnA",NA,NA,NA,"GiqrBSUhcd2","2015-05-27","Nv3qBdibWD5","2015-05-27T00:00:00Z",1,2,"",2,"","",NA,NA
"124","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","9M4qT2DMJj","jzauUhSQuc",NA,NA,NA,"GiqrBSUhcd2","2014-08-25","intxmu8iSK4","2014-08-27T00:00:00Z",1,2,"1409147249014.jpg",1,"5","",NA,NA
"125","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","rzTsdWdr6y3","2Lsdg32APD9",NA,NA,NA,"GiqrBSUhcd2","2014-08-29","intxmu8iSK4","2014-08-29T00:00:00Z",1,2,"1409319043111.jpg",1,"5","",NA,NA
"126","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","87qeDKg8sj5","fYbAvFDGXQB",NA,NA,NA,"b1NCZnXapeA","2015-02-09","intxmu8iSK4","2015-02-09T00:00:00Z",1,2,"1423488470845.jpg",2,"","",NA,NA
"127","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","1YyZC8Zyxy7","h6KvVsM3w99",NA,NA,NA,"GiqrBSUhcd2","2014-09-23","intxmu8iSK4","2014-09-24T00:00:00Z",1,2,"1411497677837.jpg",2,"","",NA,NA
"128","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","GPMVX5tyrx4","BWP9W78ZS3",NA,NA,NA,"GLjkaGjMaf6","2014-09-28","","2014-09-28T00:00:00Z",1,2,"1411888421139.jpg",2,"","",NA,NA
"129","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,2,9,"L06","QNH5zfmLt2B","",NA,NA,NA,"kNZW9z5PqgB","2014-09-09","QwBungHb3H3","2014-09-09T00:00:00Z",1,2,"1410267270699.jpg",1,"other","None",NA,NA
"130","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","nLAqDVxLW42","EMtiLaqroG4",NA,NA,NA,"GiqrBSUhcd2","2014-09-26","intxmu8iSK4","2014-09-26T00:00:00Z",1,2,"1411160776915.jpg",1,"1","",NA,NA
"131","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","Ta22RrxG4KB","Uygv7f7gV75",NA,NA,NA,"kNZW9z5PqgB","2014-09-10","","2014-09-10T00:00:00Z",1,2,"",NA,"","",NA,NA
"132","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","GDXUCUdQZB6","R4vMET1FMDB",NA,NA,NA,"kNZW9z5PqgB","2014-09-24","intxmu8iSK4","2014-09-25T00:00:00Z",1,2,"",1,"1","",NA,NA
"133","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","qG2u89ePnM3","b2zwvnWAbY8",NA,NA,NA,"GiqrBSUhcd2","2015-02-11","GAWwuvyzXu6","2015-03-11T00:00:00Z",1,2,"1426064604676.jpg",2,"","",NA,NA
"134","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","5rf37agRoT5","AzXGtyzHmBB",NA,NA,NA,"GiqrBSUhcd2","2014-08-29","intxmu8iSK4","2014-08-29T00:00:00Z",1,2,"",1,"5","",NA,NA
"135","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","LeYiNjAjKi2","NoBW4KtZoX4",NA,NA,NA,"kNZW9z5PqgB","2014-09-07","","2014-09-07T00:00:00Z",1,NA,"1410107491343.jpg",2,"","",NA,NA
"136","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","joFqVCsb215","AQVwVG9ZbFA",NA,NA,NA,"kNZW9z5PqgB","2014-09-07","QwBungHb3H3","2014-09-07T00:00:00Z",1,2,"1410089098660.jpg",2,"","",NA,NA
"137","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","zebc4qh1zU8","CWvbmEmcBi6",NA,NA,NA,"GiqrBSUhcd2","2014-08-29","intxmu8iSK4","2014-08-29T00:00:00Z",1,2,"1409383256692.jpg",2,"","",NA,NA
"138","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","YqAFB2BMNLB","AVPyzgwPHc7",NA,NA,NA,"GLjkaGjMaf6","2014-09-28","","2014-09-28T00:00:00Z",1,2,"1412009914831.jpg",2,"","",NA,NA
"139","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","QYtwXPgNBa3","bM9WfxTVBZB",NA,NA,NA,"GiqrBSUhcd2","2015-04-15","Nv3qBdibWD5","2015-04-15T00:00:00Z",1,2,"1429095509807.jpg",2,"","",NA,NA
"140","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","FcfWcnPR1A6","ncVDvhhp5V3",NA,NA,NA,"d12YSFUD4x8","2015-02-16","jPsrT9HYaWB","2015-02-16T00:00:00Z",1,NA,"1424096490880.jpg",2,"","",NA,NA
"141","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","HYK4pqongQ7","fTb1GJdLRpA",NA,NA,NA,"9FNGf5y9ZiA","2014-09-19","","2014-09-19T00:00:00Z",1,2,"",2,"","",NA,NA
"142","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","qie8QYVB3s6","Wox7CLgZhf",NA,NA,NA,"GiqrBSUhcd2","2014-08-28","intxmu8iSK4","2014-08-28T00:00:00Z",1,2,"1409223874600.jpg",1,"1","",NA,NA
"143","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,3,1,"L06","Jsv9PkxATh9","tQjadiBe7jA",NA,NA,NA,"kNZW9z5PqgB","2014-09-10","QwBungHb3H3","2014-09-10T00:00:00Z",1,2,"",1,"2","",NA,NA
"144","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","GLaBCfmRHT9","ThEXTMQieA4",NA,NA,NA,"GLjkaGjMaf6","2014-12-15","Nv3qBdibWD5","2014-12-15T00:00:00Z",1,2,"1418640348161.jpg",1,"other","Regional Advisory Information Network System",NA,NA
"145","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","yyBkps8kGBB","8FAbDbppPQ9",NA,NA,NA,"kNZW9z5PqgB","2014-09-13","","2014-09-13T00:00:00Z",1,2,"",2,"","",NA,NA
"146","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","wtorB9F7hm5","Jx7FbjmCqe9",NA,NA,NA,"kNZW9z5PqgB","2014-10-02","intxmu8iSK4","2014-10-04T00:00:00Z",1,2,"1411913068919.jpg",1,"1","",NA,NA
"147","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","U7thyS2zJj8","7ZVboFrnn2A",NA,NA,NA,"GiqrBSUhcd2","2015-04-15","Nv3qBdibWD5","2015-04-15T00:00:00Z",1,2,"1429111658368.jpg",2,"","",NA,NA
"148","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","njfYPSwX6c8","VsGt8GhTKC7",NA,NA,NA,"d12YSFUD4x8","2015-02-15","jPsrT9HYaWB","2015-02-15T00:00:00Z",1,NA,"1424006121318.jpg",1,"2","",NA,NA
"149","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","13sx7zZ45L7","fsHGtTqs9u",NA,NA,NA,"b1NCZnXapeA","2015-02-22","intxmu8iSK4","2015-02-22T00:00:00Z",1,2,"1424601780615.jpg",2,"","",NA,NA
"150","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","eze6AQDVxQ4","YrARBXcTwp9",NA,NA,NA,"GiqrBSUhcd2","2014-08-27","intxmu8iSK4","2014-08-27T00:00:00Z",1,2,"1409173433487.jpg",1,"5","",NA,NA
"151","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","e4zTqWoHTi","QDXj1npBKcA",NA,NA,NA,"GiqrBSUhcd2","2015-02-10","GAWwuvyzXu6","2015-03-10T00:00:00Z",1,2,"1426013042907.jpg",2,"","",NA,NA
"152","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,2,9,"L06","SstK2kLetr6","iSDK4jk6uSB",NA,NA,NA,"kNZW9z5PqgB","2014-11-12","QwBungHb3H3","2014-09-12T00:00:00Z",1,2,"",2,"","",NA,NA
"153","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","h7GgmuPVUH3","SpTQzuyR4s3",NA,NA,NA,"kNZW9z5PqgB","2014-09-08","","2014-09-08T00:00:00Z",1,2,"",1,"other","Rural Bank",NA,NA
"154","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","wbguRJt7c17","yWoEwFoH6p8",NA,NA,NA,"GLjkaGjMaf6","2014-09-02","Nv3qBdibWD5","2014-09-02T00:00:00Z",1,2,"1409662525876.jpg",2,"","",NA,NA
"155","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","wTASpGRGc38","wJS8xFVXjFA",NA,NA,NA,"GiqrBSUhcd2","2015-05-21","Nv3qBdibWD5","2015-05-21T00:00:00Z",1,2,"1432210419954.jpg",1,"other","First National Bank",NA,NA
"156","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","HK4BRArXjD6","46wvPneVTcB",NA,NA,NA,"b1NCZnXapeA","2014-12-31","intxmu8iSK4","2014-12-31T00:00:00Z",1,2,"",2,"","",NA,NA
"157","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","dVULAjf4W89","deumocy3zJ",NA,NA,NA,"d12YSFUD4x8","2015-02-18","jPsrT9HYaWB","2015-02-18T00:00:00Z",1,NA,"1425293288172.jpg",2,"","",NA,NA
"158","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","vyxUdnM5dv5","bZUa7s7he9A",NA,NA,NA,"GLjkaGjMaf6","2014-12-15","Nv3qBdibWD5","2014-12-15T00:00:00Z",1,2,"1418645527423.jpg",2,"","",NA,NA
"159","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","FEggU1cWz95","u62xgCveAm8",NA,NA,NA,"b1NCZnXapeA","2015-03-29","intxmu8iSK4","2015-03-29T00:00:00Z",1,2,"1432811593836.jpg",2,"","",NA,NA
"160","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","tcEkwscfpH4","AphXJQgb6W3",NA,NA,NA,"xexPKpAgiJ2","2014-12-22","jPsrT9HYaWB","2014-12-22T00:00:00Z",1,NA,"",2,"","",NA,NA
"161","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","bnNcJ3bknL7","dcZW9kHiyr5",NA,NA,NA,"d12YSFUD4x8","2015-02-17","jPsrT9HYaWB","2015-02-17T00:00:00Z",1,NA,"1424169150904.jpg",2,"","",NA,NA
"162","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","X4aAZpreBL7","Z5ERx3FmeLA",NA,NA,NA,"GiqrBSUhcd2","2014-09-04","intxmu8iSK4","2014-09-04T00:00:00Z",1,2,"1409987019528.jpg",2,"","",NA,NA
"163","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,9,"L03","5G241XCT6VA","RWuwjgh3e85",NA,NA,NA,"kNZW9z5PqgB","2014-09-23","intxmu8iSK4","2014-09-23T00:00:00Z",1,2,"",1,"1","",NA,NA
"164","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,1,1,"L05","QFh29fHsCvA","82uGwzShQN4",NA,NA,NA,"GiqrBSUhcd2","2015-04-28","Nv3qBdibWD5","2015-04-28T00:00:00Z",1,2,"1430211276677.jpg",2,"","",NA,NA
"165","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","Xg5bY5Ztxx2","dnhQSm38cZ6",NA,NA,NA,"d12YSFUD4x8","2015-02-17","jPsrT9HYaWB","2015-02-17T00:00:00Z",1,NA,"1424157478306.jpg",2,"","",NA,NA
"166","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","dWWPvz9La34","g7Hw6hY21A5",NA,NA,NA,"xexPKpAgiJ2","2014-10-03","jPsrT9HYaWB","2014-10-03T00:00:00Z",1,2,"1412337380795.jpg",2,"","",NA,NA
"167","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","GEgBv7HAf68","9Yy1iTafb6",NA,NA,NA,"b1NCZnXapeA","2015-02-24","intxmu8iSK4","2015-02-24T00:00:00Z",1,2,"1425472208886.jpg",1,"5","",NA,NA
"168","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","UUj4sWMqYC3","pW7Bx8rVe4A",NA,NA,NA,"b1NCZnXapeA","2014-12-29","intxmu8iSK4","2014-12-29T00:00:00Z",1,2,"1419890253458.jpg",1,"other","Zenith Bank",NA,NA
"169","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","V42v2Qoi8j3","GEneNiFFjA5",NA,NA,NA,"b1NCZnXapeA","2015-02-09","intxmu8iSK4","2015-02-09T00:00:00Z",1,2,"1424181948757.jpg",2,"","",NA,NA
"170","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,8,13,"L02","NZwEq9cA5VB","Vz13p6Ekk94",NA,NA,NA,"GLjkaGjMaf6","2014-12-17","Nv3qBdibWD5","2014-12-17T00:00:00Z",1,2,"",2,"","",NA,NA
"171","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,5,3,"L06","Yt9L1fZvpf5","fbeQgyvn6M3",NA,NA,NA,"kNZW9z5PqgB","2014-09-15","QwBungHb3H3","2014-09-15T00:00:00Z",1,2,"",1,"other","ADB",NA,NA
"172","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","ev9j4bGtBTB","8gUFbVQ8A92",NA,NA,NA,"GLjkaGjMaf6","2014-09-02","","2014-09-02T00:00:00Z",1,2,"",2,"","",NA,NA
"173","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","oGAiiS5KTH6","vmVvo3HuvV",NA,NA,NA,"kNZW9z5PqgB","2014-09-30","intxmu8iSK4","2014-09-30T00:00:00Z",1,2,"1412010763268.jpg",2,"","",NA,NA
"174","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,6,12,"L04","WgmUQnWemm7","QXabjt8KS27",NA,NA,NA,"GiqrBSUhcd2","2014-08-24","intxmu8iSK4","2014-08-24T00:00:00Z",1,2,"1408896832063.jpg",1,"other","Bosomtwi rural bank,  Kuntenase",NA,NA
"175","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,7,18,"L03","ignYVcEWdh6","fsHYVaRtL17",NA,NA,NA,"kNZW9z5PqgB","2014-09-27","intxmu8iSK4","2014-09-27T00:00:00Z",1,2,"1411504297789.jpg",2,"","",NA,NA
"176","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,8,20,"L01","KSchTBWs2p7","VYPvqSxJ3b9",NA,NA,NA,"b1NCZnXapeA","2015-02-22","intxmu8iSK4","2015-02-22T00:00:00Z",1,2,"1424620938949.jpg",1,"5","",NA,NA
